0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00
3.000000000000000444e-01 0.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
6.000000000000000888e-01 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00
8.000000000000000444e-01 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000089e+00 0.000000000000000000e+00
1.200000000000000178e+00 0.000000000000000000e+00
1.300000000000000044e+00 0.000000000000000000e+00
1.400000000000000133e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00
1.600000000000000089e+00 0.000000000000000000e+00
1.700000000000000178e+00 0.000000000000000000e+00
1.800000000000000044e+00 0.000000000000000000e+00
1.900000000000000133e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000089e+00 0.000000000000000000e+00
2.200000000000000178e+00 0.000000000000000000e+00
2.300000000000000266e+00 0.000000000000000000e+00
2.400000000000000355e+00 2.000000000000000042e-03
2.500000000000000000e+00 1.000000000000000021e-03
2.600000000000000089e+00 0.000000000000000000e+00
2.700000000000000178e+00 2.000000000000000042e-03
2.800000000000000266e+00 1.000000000000000021e-03
2.900000000000000355e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000089e+00 3.000000000000000062e-03
3.200000000000000178e+00 6.000000000000000125e-03
3.300000000000000266e+00 1.000000000000000021e-03
3.400000000000000355e+00 8.000000000000000167e-03
3.500000000000000000e+00 1.600000000000000033e-02
3.600000000000000089e+00 2.100000000000000130e-02
3.700000000000000178e+00 2.299999999999999961e-02
3.800000000000000266e+00 1.200000000000000025e-02
3.900000000000000355e+00 3.699999999999999817e-02
4.000000000000000000e+00 3.899999999999999994e-02
4.100000000000000533e+00 6.300000000000000044e-02
4.200000000000000178e+00 8.100000000000000255e-02
4.299999999999999822e+00 9.099999999999999756e-02
4.400000000000000355e+00 9.600000000000000200e-02
4.500000000000000000e+00 1.059999999999999970e-01
4.600000000000000533e+00 1.310000000000000053e-01
4.700000000000000178e+00 1.779999999999999916e-01
4.800000000000000711e+00 2.550000000000000044e-01
4.900000000000000355e+00 2.340000000000000135e-01
5.000000000000000000e+00 2.439999999999999947e-01
5.100000000000000533e+00 3.109999999999999987e-01
5.200000000000000178e+00 3.230000000000000093e-01
5.300000000000000711e+00 3.820000000000000062e-01
5.400000000000000355e+00 4.460000000000000075e-01
5.500000000000000000e+00 4.590000000000000191e-01
5.600000000000000533e+00 5.010000000000000009e-01
5.700000000000000178e+00 5.220000000000000195e-01
5.800000000000000711e+00 5.050000000000000044e-01
5.900000000000000355e+00 6.039999999999999813e-01
6.000000000000000000e+00 6.089999999999999858e-01
6.100000000000000533e+00 5.230000000000000204e-01
6.200000000000000178e+00 6.039999999999999813e-01
6.300000000000000711e+00 5.370000000000000329e-01
6.400000000000000355e+00 5.929999999999999716e-01
6.500000000000000000e+00 5.320000000000000284e-01
6.600000000000000533e+00 5.160000000000000142e-01
6.700000000000000178e+00 4.229999999999999871e-01
6.800000000000000711e+00 4.400000000000000022e-01
6.900000000000000355e+00 4.069999999999999729e-01
7.000000000000000000e+00 3.619999999999999885e-01
7.100000000000000533e+00 3.069999999999999951e-01
7.200000000000000178e+00 3.180000000000000049e-01
7.300000000000000711e+00 2.859999999999999765e-01
7.400000000000000355e+00 2.240000000000000047e-01
7.500000000000000000e+00 2.099999999999999922e-01
7.600000000000000533e+00 1.350000000000000089e-01
7.700000000000000178e+00 1.089999999999999997e-01
7.800000000000000711e+00 1.039999999999999952e-01
7.900000000000000355e+00 1.199999999999999956e-01
8.000000000000000000e+00 8.799999999999999489e-02
8.099999999999999645e+00 6.099999999999999867e-02
8.200000000000001066e+00 4.399999999999999745e-02
8.300000000000000711e+00 2.500000000000000139e-02
8.400000000000000355e+00 3.200000000000000067e-02
8.500000000000000000e+00 1.799999999999999864e-02
8.599999999999999645e+00 1.600000000000000033e-02
8.700000000000001066e+00 6.000000000000000125e-03
8.800000000000000711e+00 5.000000000000000104e-03
8.900000000000000355e+00 2.000000000000000042e-03
9.000000000000000000e+00 0.000000000000000000e+00
9.099999999999999645e+00 5.000000000000000104e-03
9.200000000000001066e+00 4.000000000000000083e-03
9.300000000000000711e+00 1.000000000000000021e-03
9.400000000000000355e+00 0.000000000000000000e+00
9.500000000000000000e+00 0.000000000000000000e+00
9.600000000000001421e+00 0.000000000000000000e+00
9.700000000000001066e+00 0.000000000000000000e+00
9.800000000000000711e+00 0.000000000000000000e+00
9.900000000000000355e+00 0.000000000000000000e+00
